Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalCalories_hourly,SumIntensity,MeanIntensity,TotalSteps_hourly,MeanHR,MinHR,MaxHR,WeightKg,BMI,Steps_diff
1844505072,2016-04-10,6556,4.34000015258789,4.34000015258789,0,0,305,810,1971,1971.0,305.0,0.21180554166666668,6550.0,,,,,,-6.0
1844505072,2016-04-11,5430,3.58999991416931,3.58999991416931,0,0,251,1189,1888,1886.0,251.0,0.1743055,5430.0,,,,,,0.0
1844505072,2016-04-12,0,0.0,0.0,0,0,0,426,399,2423.0,339.0,0.18225803225806453,6697.0,,,,,,6697.0
1927972279,2016-04-01,4317,2.99000000953674,2.99000000953674,0,11,192,854,2590,2588.0,214.0,0.14861116666666666,4317.0,,,,,,0.0
1927972279,2016-04-02,5662,3.92000007629395,3.92000007629395,0,0,267,858,2783,2785.0,267.0,0.185416625,5662.0,,,,,,0.0
1927972279,2016-04-03,3198,2.21000003814697,2.21000003814697,0,0,146,1183,2449,2448.0,146.0,0.10138883333333333,3198.0,,,,,,0.0
1927972279,2016-04-04,2352,1.62999999523163,1.62999999523163,0,0,128,829,2380,2380.0,128.0,0.08888887499999999,2352.0,,,,,,0.0
1927972279,2016-04-05,2234,1.54999995231628,1.54999995231628,0,0,108,912,2344,2345.0,108.0,0.07500008333333333,2234.0,,,,,,0.0
1927972279,2016-04-06,1259,0.870000004768372,0.870000004768372,0,0,73,938,2202,2202.0,73.0,0.050694416666666665,1259.0,,,,,,0.0
1927972279,2016-04-07,768,0.529999971389771,0.529999971389771,0,0,43,1397,2130,2128.0,43.0,0.029861041666666668,768.0,,,,,,0.0
1927972279,2016-04-08,519,0.360000014305115,0.360000014305115,0,0,34,1406,2088,2086.0,34.0,0.023611125,519.0,,,,,,0.0
1927972279,2016-04-09,2523,1.75,1.75,0,9,134,1250,2443,2407.0,152.0,0.105555625,2523.0,,,,,,0.0
1927972279,2016-04-10,2105,1.46000003814697,1.46000003814697,0,0,139,805,2442,2441.0,139.0,0.09652775000000001,2105.0,,,,129.600006103516,46.1699981689453,0.0
1927972279,2016-04-11,1209,0.839999973773956,0.839999973773956,0,0,73,842,2255,2253.0,73.0,0.05069445833333333,1209.0,,,,,,0.0
1927972279,2016-04-12,24,0.0199999995529652,0.0199999995529652,0,0,3,161,942,3136.0,58.0,0.02761902857142857,702.0,,,,,,678.0
2022484408,2016-04-01,13603,9.60000038146973,9.60000038146973,72,16,213,1139,2645,2642.0,461.0,0.32013891666666666,13603.0,88.56391585760518,53.0,182.0,,,0.0
2022484408,2016-04-02,5477,3.83999991416931,3.83999991416931,0,0,237,1203,2040,2038.0,237.0,0.16458333333333333,5477.0,72.0686845168801,49.0,103.0,,,0.0
2022484408,2016-04-03,11144,7.82000017166138,7.82000017166138,25,22,279,1114,2395,2393.0,398.0,0.27638883333333336,11144.0,74.3982317893523,49.0,126.0,,,0.0
2022484408,2016-04-04,15313,11.0,11.0,62,19,233,1126,2581,2578.0,457.0,0.3173610416666667,15313.0,78.29537214757944,54.0,150.0,,,0.0
2022484408,2016-04-05,10805,7.59000015258789,7.59000015258789,36,37,298,1069,2735,2734.0,480.0,0.33333341666666666,10805.0,83.47432808155699,53.0,143.0,,,0.0
2022484408,2016-04-06,15392,10.9300003051758,10.9300003051758,47,42,258,1093,2733,2731.0,483.0,0.3354166666666667,15392.0,82.72365038560412,56.0,152.0,,,0.0
2022484408,2016-04-07,18247,13.8299999237061,13.8299999237061,72,62,252,1054,3021,3019.0,592.0,0.41111108333333335,18247.0,90.8515057113188,57.0,163.0,,,0.0
2022484408,2016-04-08,13023,9.26000022888184,9.26000022888184,40,12,296,1092,2577,2575.0,440.0,0.3055555833333333,13023.0,81.79427842565597,55.0,144.0,,,0.0
2022484408,2016-04-09,16267,12.5900001525879,12.5900001525879,44,16,302,1078,2811,2810.0,466.0,0.323611125,16267.0,84.24339685723838,55.0,167.0,,,0.0
2022484408,2016-04-10,10005,7.01999998092651,7.01999998092651,1,23,339,1077,2458,2456.0,388.0,0.269444375,10005.0,80.38854396154616,50.0,120.0,,,0.0
2022484408,2016-04-11,10106,7.09000015258789,7.09000015258789,41,16,272,1111,2568,2565.0,427.0,0.2965278333333333,10106.0,81.60631834750912,46.0,153.0,,,0.0
2022484408,2016-04-12,6717,4.71999979019165,4.71999979019165,41,5,67,551,1140,3514.0,578.0,0.2752381428571429,18542.0,77.424218627297,52.0,134.0,,,11825.0
2026352035,2016-04-01,2605,1.62000000476837,1.62000000476837,0,0,166,729,1407,1411.0,166.0,0.11527791666666666,2605.0,,,,,,0.0
2026352035,2016-04-02,1229,0.759999990463257,0.759999990463257,0,0,69,795,1237,1242.0,69.0,0.047916625,1229.0,65.77904328018224,57.0,80.0,,,0.0
2026352035,2016-04-03,2308,1.42999994754791,1.42999994754791,0,0,115,720,1330,1334.0,115.0,0.07986116666666666,2308.0,,,,,,0.0
2026352035,2016-04-04,6679,4.1399998664856,4.1399998664856,0,0,263,644,1583,1585.0,263.0,0.18263891666666665,6679.0,,,,,,0.0
2026352035,2016-04-05,5645,3.5,3.5,0,0,248,621,1538,1540.0,248.0,0.17222225,5645.0,,,,,,0.0
2026352035,2016-04-06,3180,1.97000002861023,1.97000002861023,0,0,185,738,1421,1423.0,185.0,0.12847229166666665,3180.0,,,,,,0.0
2026352035,2016-04-07,2767,1.72000002861023,1.72000002861023,0,0,170,673,1392,1393.0,170.0,0.11805554166666667,2767.0,,,,,,0.0
2026352035,2016-04-08,3762,2.32999992370605,2.32999992370605,0,0,173,719,1425,1427.0,173.0,0.12013887499999999,3762.0,,,,,,0.0
2026352035,2016-04-09,3098,1.91999995708466,1.91999995708466,0,0,185,700,1413,1416.0,185.0,0.12847216666666667,3098.0,,,,,,0.0
2026352035,2016-04-10,5142,3.19000005722046,3.19000005722046,0,0,230,654,1515,1517.0,230.0,0.15972229166666665,5142.0,,,,,,0.0
2026352035,2016-04-11,3279,2.02999997138977,2.02999997138977,0,0,164,694,1405,1409.0,164.0,0.11388891666666667,3279.0,,,,,,0.0
2026352035,2016-04-12,1019,0.629999995231628,0.629999995231628,0,0,64,223,600,2018.0,263.0,0.12892155882352943,5371.0,,,,,,4352.0
2320127002,2016-04-01,0,0.0,0.0,0,0,0,1440,1324,1320.0,0.0,0.0,0.0,,,,,,0.0
2320127002,2016-04-02,0,0.0,0.0,0,0,0,1440,1324,1320.0,0.0,0.0,0.0,,,,,,0.0
2320127002,2016-04-03,0,0.0,0.0,0,0,0,1440,1324,1320.0,0.0,0.0,0.0,,,,,,0.0
2320127002,2016-04-04,0,0.0,0.0,0,0,0,1440,1324,1320.0,0.0,0.0,0.0,,,,,,0.0
2320127002,2016-04-05,4931,3.3199999332428,3.3199999332428,0,0,175,1265,1708,1706.0,175.0,0.12152783333333333,4931.0,,,,,,0.0
2320127002,2016-04-06,6999,4.71999979019165,4.71999979019165,0,0,320,1120,1950,1951.0,320.0,0.22222224999999998,6999.0,,,,,,0.0
2320127002,2016-04-07,1846,1.24000000953674,1.24000000953674,0,0,93,1347,1508,1505.0,93.0,0.06458333333333334,1846.0,,,,,,0.0
2320127002,2016-04-08,3417,2.29999995231628,2.29999995231628,0,0,153,1287,1625,1623.0,153.0,0.10624995833333334,3417.0,,,,,,0.0
2320127002,2016-04-09,4863,3.27999997138977,3.27999997138977,1,11,208,1220,1772,1770.0,233.0,0.16180558333333334,4863.0,,,,,,0.0
2320127002,2016-04-10,2277,1.52999997138977,1.52999997138977,0,0,103,1337,1530,1527.0,103.0,0.07152779166666666,2277.0,,,,,,0.0
2320127002,2016-04-11,11230,7.67000007629395,7.67000007629395,10,2,390,1038,2206,2206.0,424.0,0.29444437500000004,11230.0,,,,,,0.0
2320127002,2016-04-12,2098,1.4099999666214,1.4099999666214,0,0,69,617,790,2859.0,423.0,0.20142857142857146,12317.0,,,,,,10219.0
2347167796,2016-03-29,10272,6.78999996185303,6.78999996185303,2,58,208,700,2041,2044.0,330.0,0.22916670833333333,10272.0,71.26422038813294,53.0,135.0,,,0.0
2347167796,2016-03-30,10533,7.09999990463257,7.09999990463257,21,35,255,615,2187,2186.0,388.0,0.26944445833333336,10533.0,72.8351946221403,51.0,161.0,,,0.0
2347167796,2016-03-31,6760,4.46999979019165,4.46999979019165,0,0,250,613,1929,1928.0,250.0,0.17361116666666665,6760.0,70.71195714122877,51.0,125.0,,,0.0
2347167796,2016-04-01,8328,5.51000022888184,5.51000022888184,0,33,212,804,1935,1937.0,278.0,0.1930555416666667,8328.0,69.23438047413289,53.0,104.0,,,0.0
2347167796,2016-04-02,15459,10.2200002670288,10.2200002670288,51,16,327,583,2438,2441.0,512.0,0.35555549999999997,15459.0,81.77557003257328,58.0,148.0,,,0.0
2347167796,2016-04-03,7485,4.94999980926514,4.94999980926514,0,0,324,491,2035,2038.0,324.0,0.22499991666666666,7485.0,75.25428871513596,54.0,129.0,63.4000015258789,24.7700004577637,0.0
2347167796,2016-04-04,10254,6.80000019073486,6.80000019073486,21,25,231,638,2099,2100.0,344.0,0.238888875,10254.0,75.46544715447155,54.0,140.0,,,0.0
2347167796,2016-04-05,10114,6.82000017166138,6.82000017166138,18,9,269,696,2096,2096.0,341.0,0.23680558333333335,10111.0,75.66260120938813,54.0,182.0,,,-3.0
2347167796,2016-04-06,11107,7.34000015258789,7.34000015258789,14,46,196,759,2058,2058.0,330.0,0.22916662499999998,11107.0,74.52076640660853,51.0,152.0,,,0.0
2347167796,2016-04-07,10320,6.84999990463257,6.84999990463257,15,32,315,1002,2338,2336.0,424.0,0.29444441666666665,10320.0,86.9734328358209,53.0,165.0,,,0.0
2347167796,2016-04-08,10209,6.75,6.75,2,6,316,711,2104,2106.0,334.0,0.23194441666666665,10209.0,75.92332093633779,55.0,157.0,,,0.0
2347167796,2016-04-09,16081,10.6300001144409,10.6300001144409,16,32,401,970,2488,2487.0,513.0,0.35625008333333336,16081.0,86.63271344040575,59.0,138.0,,,0.0
2347167796,2016-04-10,10078,6.82999992370605,6.82999992370605,12,3,303,463,2164,2168.0,345.0,0.23958333333333334,10078.0,80.26861063464837,58.0,160.0,,,0.0
2347167796,2016-04-11,10001,6.6100001335144,6.6100001335144,5,52,196,788,2009,2009.0,315.0,0.21874995833333336,10001.0,72.79177468772095,54.0,138.0,,,0.0
2347167796,2016-04-12,0,0.0,0.0,0,0,0,425,399,2734.0,430.0,0.23118283870967743,10113.0,86.08233377758033,57.0,172.0,,,10113.0
2873212765,2016-04-01,890,0.600000023841858,0.600000023841858,0,0,41,1399,1335,1329.0,41.0,0.02847225,890.0,,,,,,0.0
2873212765,2016-04-02,2214,1.49000000953674,1.49000000953674,0,0,197,1243,1559,1555.0,197.0,0.13680558333333334,2214.0,,,,,,0.0
2873212765,2016-04-03,7640,5.13000011444092,5.13000011444092,3,15,315,1107,1845,1842.0,354.0,0.24583333333333335,7640.0,,,,,,0.0
2873212765,2016-04-04,9713,6.53000020980835,6.53000020980835,6,24,355,1055,2046,2044.0,421.0,0.292361125,9713.0,,,,,,0.0
2873212765,2016-04-05,8432,5.67000007629395,5.67000007629395,0,0,374,1066,1953,1949.0,374.0,0.25972225,8432.0,,,,,,0.0
2873212765,2016-04-06,7350,4.94000005722046,4.94000005722046,0,0,382,1058,1910,1907.0,382.0,0.2652778333333333,7350.0,,,,56.7000007629395,21.4500007629395,0.0
2873212765,2016-04-07,9353,6.30999994277954,6.30999994277954,5,17,363,1055,2035,2038.0,412.0,0.28611116666666664,9353.0,,,,57.2000007629395,21.6499996185303,0.0
2873212765,2016-04-08,7157,4.80999994277954,4.80999994277954,0,0,380,1060,1944,1947.0,380.0,0.26388891666666664,7157.0,,,,,,0.0
2873212765,2016-04-09,14103,9.5600004196167,9.5600004196167,46,8,288,1098,2257,2260.0,442.0,0.3069445416666667,14103.0,,,,,,0.0
2873212765,2016-04-10,5290,3.54999995231628,3.54999995231628,1,8,251,1180,1724,1727.0,270.0,0.18749995833333333,5290.0,,,,,,0.0
2873212765,2016-04-11,7497,5.03999996185303,5.03999996185303,0,0,357,882,1741,1704.0,355.0,0.2958333,7471.0,,,,,,-26.0
2873212765,2016-04-12,0,0.0,0.0,0,0,0,1440,0,1985.0,404.0,0.28055562500000003,8796.0,,,,,,8796.0
2891001357,2016-03-29,0,0.0,0.0,0,0,0,1440,1920,,,,,,,,,,
2891001357,2016-03-30,0,0.0,0.0,0,0,0,1440,1920,,,,,,,,,,
2891001357,2016-03-31,0,0.0,0.0,0,0,0,1440,1920,,,,,,,,,,
2891001357,2016-04-01,0,0.0,0.0,0,660,0,780,4562,,,,,,,,,,
2891001357,2016-04-02,4126,3.22000002861023,0.0,0,0,720,720,2881,,,,,,,,,,
2891001357,2016-04-03,0,0.0,0.0,0,0,0,1440,1920,,,,,,,,,,
2891001357,2016-04-04,0,0.0,0.0,0,0,0,1440,1920,,,,,,,,,,
2891001357,2016-04-05,2063,1.61000001430511,0.0,0,0,630,99,1144,1120.0,120.0,0.16666666666666666,360.0,,,,88.4000015258789,25.0300006866455,-1703.0
3372868164,2016-04-01,5785,3.95000004768372,3.95000004768372,0,0,311,1129,1852,1852.0,311.0,0.21597216666666666,5785.0,,,,,,0.0
3372868164,2016-04-02,7625,5.23000001907349,5.23000001907349,24,1,341,1074,2069,2068.0,415.0,0.28819449999999996,7625.0,,,,,,0.0
3372868164,2016-04-03,4706,3.21000003814697,3.21000003814697,0,0,299,1141,1816,1815.0,299.0,0.20763891666666667,4706.0,,,,,,0.0
3372868164,2016-04-04,5861,4.01999998092651,4.01999998092651,20,7,233,1180,1878,1878.0,307.0,0.21319433333333335,5861.0,,,,,,0.0
3372868164,2016-04-05,4460,3.03999996185303,3.03999996185303,0,0,248,1192,1787,1789.0,248.0,0.17222233333333334,4460.0,,,,,,0.0
3372868164,2016-04-06,6406,4.3899998664856,4.3899998664856,17,4,325,1094,2010,2010.0,384.0,0.2666665833333333,6406.0,,,,,,0.0
3372868164,2016-04-07,7392,5.09999990463257,5.09999990463257,14,9,332,1085,2038,2041.0,392.0,0.2722222083333333,7392.0,,,,,,0.0
3372868164,2016-04-08,5551,3.78999996185303,3.78999996185303,0,0,282,1158,1815,1816.0,282.0,0.19583333333333333,5551.0,,,,,,0.0
3372868164,2016-04-09,8827,6.25,6.25,21,10,346,1063,2062,2061.0,429.0,0.297916625,8827.0,,,,,,0.0
3372868164,2016-04-10,4662,3.1800000667572,3.1800000667572,22,4,152,735,1276,1259.0,224.0,0.24888893333333334,4626.0,,,,,,-36.0
3977333714,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,168,842,1288,1286.0,168.0,0.11666670833333333,4499.0,,,,,,0.0
3977333714,2016-04-02,7618,5.09999990463257,5.09999990463257,0,6,302,842,1490,1490.0,314.0,0.2180554583333333,7618.0,,,,,,0.0
3977333714,2016-04-03,11508,7.69999980926514,7.69999980926514,29,22,282,748,1630,1628.0,413.0,0.28680558333333334,11508.0,,,,,,0.0
3977333714,2016-04-04,11943,7.98999977111816,7.98999977111816,16,43,297,710,1648,1646.0,431.0,0.29930562499999996,11943.0,,,,,,0.0
3977333714,2016-04-05,12303,8.22999954223633,8.22999954223633,26,32,291,605,1649,1649.0,433.0,0.30069450000000003,12303.0,,,,,,0.0
3977333714,2016-04-06,15425,10.3199996948242,10.3199996948242,24,45,331,614,1783,1783.0,493.0,0.34236120833333333,15425.0,,,,,,0.0
3977333714,2016-04-07,8422,5.63000011444092,5.63000011444092,0,81,139,815,1431,1430.0,301.0,0.209027875,8422.0,,,,,,0.0
3977333714,2016-04-08,10226,6.84000015258789,6.84000015258789,0,101,174,685,1524,1522.0,376.0,0.26111116666666667,10226.0,,,,,,0.0
3977333714,2016-04-09,14583,9.76000022888184,9.76000022888184,35,36,254,697,1697,1695.0,431.0,0.2993055416666667,14581.0,,,,,,-2.0
3977333714,2016-04-10,3573,2.39000010490417,2.39000010490417,15,8,99,866,1232,1228.0,160.0,0.11111116666666666,3470.0,,,,,,-103.0
3977333714,2016-04-11,3108,2.14000010490417,2.14000010490417,1,1,129,894,1223,1221.0,134.0,0.09305554166666667,3052.0,,,,,,-56.0
3977333714,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,17,187,182,1614.0,317.0,0.195679,9609.0,,,,,,8850.0
4020332650,2016-03-12,5543,3.97000002861023,3.97000002861023,0,0,254,757,2990,2991.0,254.0,0.17638891666666667,5543.0,,,,,,0.0
4020332650,2016-03-13,3226,2.30999994277954,2.30999994277954,0,0,136,771,2480,2484.0,136.0,0.09444445833333333,3186.0,,,,,,-40.0
4020332650,2016-03-14,3023,2.17000007629395,2.17000007629395,0,0,145,1005,2570,2565.0,145.0,0.10069441666666666,2997.0,,,,,,-26.0
4020332650,2016-03-15,5906,4.23000001907349,4.23000001907349,0,10,215,874,3016,3015.0,235.0,0.16319441666666668,5871.0,,,,,,-35.0
4020332650,2016-03-16,12483,8.98999977111816,8.98999977111816,25,14,309,599,3830,3825.0,412.0,0.28611112499999997,12422.0,,,,,,-61.0
4020332650,2016-03-17,8940,6.40999984741211,6.40999984741211,0,0,47,986,3706,2157.0,47.0,0.03263891666666667,919.0,,,,,,-8021.0
4020332650,2016-03-18,368,0.259999990463257,0.259999990463257,0,0,0,1440,2024,1992.0,0.0,0.0,0.0,,,,,,-368.0
4020332650,2016-03-19,5702,4.09000015258789,4.09000015258789,0,0,0,1440,2980,1992.0,0.0,0.0,0.0,,,,,,-5702.0
4020332650,2016-03-20,10330,7.40999984741211,7.40999984741211,0,0,0,1440,3728,1992.0,0.0,0.0,0.0,,,,,,-10330.0
4020332650,2016-03-21,8778,6.28999996185303,6.28999996185303,0,0,0,1440,3348,1992.0,0.0,0.0,0.0,,,,,,-8778.0
4020332650,2016-03-22,6662,4.78000020980835,4.78000020980835,0,0,0,1440,3162,1992.0,0.0,0.0,0.0,,,,,,-6662.0
4020332650,2016-03-23,6309,4.51999998092651,4.51999998092651,0,0,0,1440,3140,1992.0,0.0,0.0,0.0,,,,,,-6309.0
4020332650,2016-03-24,1951,1.4099999666214,1.4099999666214,0,0,0,1440,1980,1992.0,0.0,0.0,0.0,,,,,,-1951.0
4020332650,2016-03-25,5563,3.99000000953674,3.99000000953674,0,0,0,1440,3681,1992.0,0.0,0.0,0.0,,,,,,-5563.0
4020332650,2016-03-26,4370,3.13000011444092,3.13000011444092,0,0,0,1440,3444,1992.0,0.0,0.0,0.0,,,,,,-4370.0
4020332650,2016-03-27,7144,5.11999988555908,5.11999988555908,0,0,0,1440,3510,1992.0,0.0,0.0,0.0,,,,,,-7144.0
4020332650,2016-03-28,2106,1.50999999046326,1.50999999046326,31,45,75,1289,4010,2968.0,258.0,0.17916666666666667,385.0,,,,,,-1721.0
4020332650,2016-03-29,4152,2.98000001907349,2.98000001907349,0,0,187,1253,2976,2973.0,187.0,0.129861125,4137.0,,,,,,-15.0
4020332650,2016-03-30,5400,3.86999988555908,3.86999988555908,0,0,258,795,3418,3416.0,258.0,0.17916666666666667,5390.0,,,,,,-10.0
